site,impl,n,procs,threads,dist,chunk,sched,sched_chunk,run,total,bcast,comp_max,comp_min,comp_avg,gather,merge,write,count,wall
ryzen7535hs,hybrid,4500000,1,1,blockcyclic,1024,dynamic,64,3,0.886436,0.000004,0.871455,0.871455,0.871455,0.004712,0.000001,0.010265,315948,1.344356
ryzen7535hs,mpi,5000000,1,1,blockcyclic,1024,-,0,3,1.019016,0.000000,1.003263,1.003263,1.003263,0.004308,0.000001,0.011444,348513,1.492629
ryzen7535hs,hybrid,5000000,1,1,blockcyclic,1024,dynamic,64,3,1.028344,0.000003,1.007861,1.007861,1.007861,0.004276,0.000000,0.016204,348513,1.497540
ryzen7535hs,mpi,5500000,1,1,blockcyclic,1024,-,0,3,1.180714,0.000000,1.163906,1.163906,1.163906,0.004701,0.000000,0.012107,380800,1.698129
ryzen7535hs,hybrid,5500000,1,1,blockcyclic,1024,dynamic,64,3,1.197718,0.000004,1.181055,1.181055,1.181055,0.004508,0.000000,0.012151,380800,1.667838
ryzen7535hs,mpi,6000000,1,1,blockcyclic,1024,-,0,3,1.324187,0.000000,1.305328,1.305328,1.305328,0.005222,0.000001,0.013636,412849,1.785908
ryzen7535hs,hybrid,6000000,1,1,blockcyclic,1024,dynamic,64,3,1.333997,0.000003,1.314609,1.314609,1.314609,0.004791,0.000001,0.014594,412849,1.801841
ryzen7535hs,mpi,6500000,1,1,blockcyclic,1024,-,0,3,1.497421,0.000000,1.476035,1.476035,1.476035,0.006686,0.000000,0.014700,444757,1.961474
ryzen7535hs,hybrid,6500000,1,1,blockcyclic,1024,dynamic,64,3,1.556448,0.000004,1.536066,1.536066,1.536066,0.005850,0.000001,0.014528,444757,2.028641
ryzen7535hs,mpi,7000000,1,1,blockcyclic,1024,-,0,3,1.667466,0.000000,1.647125,1.647125,1.647125,0.005564,0.000001,0.014777,476648,2.156778
ryzen7535hs,hybrid,7000000,1,1,blockcyclic,1024,dynamic,64,3,1.642019,0.000003,1.621450,1.621450,1.621450,0.005854,0.000001,0.014710,476648,2.110120
ryzen7535hs,mpi,7500000,1,1,blockcyclic,1024,-,0,3,1.815675,0.000000,1.793615,1.793615,1.793615,0.006059,0.000000,0.016001,508261,2.272695
ryzen7535hs,hybrid,7500000,1,1,blockcyclic,1024,dynamic,64,3,1.812739,0.000003,1.789716,1.789716,1.789716,0.005993,0.000000,0.017026,508261,2.285980
ryzen7535hs,mpi,8000000,1,1,blockcyclic,1024,-,0,3,1.994554,0.000000,1.970365,1.970365,1.970365,0.006649,0.000001,0.017539,539777,2.521861
ryzen7535hs,hybrid,8000000,1,1,blockcyclic,1024,dynamic,64,3,1.977875,0.000004,1.950878,1.950878,1.950878,0.010913,0.000001,0.016079,539777,2.447378
ryzen7535hs,mpi,8500000,1,1,blockcyclic,1024,-,0,3,2.161348,0.000000,2.136593,2.136593,2.136593,0.007336,0.000001,0.017418,571119,2.618325
ryzen7535hs,hybrid,8500000,1,1,blockcyclic,1024,dynamic,64,3,2.196857,0.000003,2.166635,2.166635,2.166635,0.007979,0.000001,0.022239,571119,2.663981
ryzen7535hs,mpi,9000000,1,1,blockcyclic,1024,-,0,3,2.375093,0.000000,2.349130,2.349130,2.349130,0.007542,0.000001,0.018421,602489,2.831787
ryzen7535hs,hybrid,9000000,1,1,blockcyclic,1024,dynamic,64,3,2.333559,0.000003,2.305743,2.305743,2.305743,0.007548,0.000001,0.020266,602489,2.792586
ryzen7535hs,mpi,9500000,1,1,blockcyclic,1024,-,0,3,2.508858,0.000000,2.481362,2.481362,2.481362,0.007553,0.000001,0.019942,633578,2.975389
ryzen7535hs,hybrid,9500000,1,1,blockcyclic,1024,dynamic,64,3,2.570705,0.000003,2.544619,2.544619,2.544619,0.007522,0.000001,0.018559,633578,3.039801
ryzen7535hs,mpi,10000000,1,1,blockcyclic,1024,-,0,3,2.720650,0.000000,2.693283,2.693283,2.693283,0.007813,0.000001,0.019554,664579,3.194384
ryzen7535hs,hybrid,10000000,1,1,blockcyclic,1024,dynamic,64,3,2.726133,0.000003,2.697584,2.697584,2.697584,0.007821,0.000001,0.020724,664579,3.188046
ryzen7535hs,mpi,11000000,1,1,blockcyclic,1024,-,0,3,3.150755,0.000000,3.119250,3.119250,3.119250,0.008951,0.000000,0.022553,726517,3.614238
ryzen7535hs,hybrid,11000000,1,1,blockcyclic,1024,dynamic,64,3,3.100456,0.000004,3.069074,3.069074,3.069074,0.009040,0.000001,0.022336,726517,3.580499
ryzen7535hs,mpi,12000000,1,1,blockcyclic,1024,-,0,3,3.511776,0.000000,3.478060,3.478060,3.478060,0.009751,0.000001,0.023965,788060,3.976089
ryzen7535hs,hybrid,12000000,1,1,blockcyclic,1024,dynamic,64,3,3.526048,0.000005,3.491605,3.491605,3.491605,0.009276,0.000001,0.025161,788060,4.003340
ryzen7535hs,mpi,13000000,1,1,blockcyclic,1024,-,0,3,3.918456,0.000000,3.880725,3.880725,3.880725,0.011076,0.000001,0.026654,849252,4.391582
ryzen7535hs,hybrid,13000000,1,1,blockcyclic,1024,dynamic,64,3,4.013352,0.000003,3.976178,3.976178,3.976178,0.010412,0.000001,0.026757,849252,4.479780
ryzen7535hs,mpi,14000000,1,1,blockcyclic,1024,-,0,3,4.328481,0.000000,4.288014,4.288014,4.288014,0.011022,0.000001,0.029443,910077,4.785487
ryzen7535hs,hybrid,14000000,1,1,blockcyclic,1024,dynamic,64,3,4.434628,0.000003,4.394484,4.394484,4.394484,0.011166,0.000001,0.028974,910077,4.890298
ryzen7535hs,mpi,15000000,1,1,blockcyclic,1024,-,0,3,4.803148,0.000000,4.760877,4.760877,4.760877,0.011546,0.000001,0.030724,970704,5.268492
ryzen7535hs,hybrid,15000000,1,1,blockcyclic,1024,dynamic,64,3,4.884891,0.000003,4.844014,4.844014,4.844014,0.011185,0.000001,0.029688,970704,5.351855
ryzen7535hs,mpi,16000000,1,1,blockcyclic,1024,-,0,3,5.265174,0.000000,5.217718,5.217718,5.217718,0.012478,0.000001,0.034977,1031130,5.728984
ryzen7535hs,hybrid,16000000,1,1,blockcyclic,1024,dynamic,64,3,5.385777,0.000011,5.341798,5.341798,5.341798,0.012250,0.000001,0.031716,1031130,5.857072
ryzen7535hs,mpi,17000000,1,1,blockcyclic,1024,-,0,3,5.829816,0.000000,5.777549,5.777549,5.777549,0.013666,0.000001,0.038599,1091314,6.296810
ryzen7535hs,hybrid,17000000,1,1,blockcyclic,1024,dynamic,64,3,5.747820,0.000004,5.698837,5.698837,5.698837,0.015134,0.000001,0.033844,1091314,6.214511
ryzen7535hs,mpi,18000000,1,1,blockcyclic,1024,-,0,3,6.353697,0.000000,6.302054,6.302054,6.302054,0.014266,0.000001,0.037376,1151367,6.820633
ryzen7535hs,hybrid,18000000,1,1,blockcyclic,1024,dynamic,64,3,6.242676,0.000003,6.193049,6.193049,6.193049,0.013545,0.000001,0.036078,1151367,6.710467
ryzen7535hs,mpi,20000000,1,1,blockcyclic,1024,-,0,3,7.235736,0.000000,7.178101,7.178101,7.178101,0.016309,0.000001,0.041325,1270607,7.698672
ryzen7535hs,hybrid,20000000,1,1,blockcyclic,1024,dynamic,64,3,7.346087,0.000003,7.289964,7.289964,7.289964,0.014774,0.000001,0.041345,1270607,7.814644
ryzen7535hs,serial,30000000,1,1,-,0,-,0,3,12.964561,,12.772256,,,,,,1857859,12.964561
ryzen7535hs,pthread,30000000,1,8,-,0,-,0,3,2.877220,,2.635530,,,,,,1857859,2.877220
ryzen7535hs,openmp,30000000,1,8,-,0,static,1,3,2.819311,,2.561811,,,,,,1857859,2.819311
ryzen7535hs,mpi,30000000,8,1,blockcyclic,1024,-,0,3,2.450549,0.000009,2.333412,2.218929,2.275818,0.062219,0.031234,0.062988,1857859,3.018614
ryzen7535hs,hybrid,30000000,4,2,blockcyclic,1024,dynamic,64,3,2.568332,0.000010,2.460667,2.378118,2.429473,0.019939,0.029090,0.058625,1857859,3.071552
ryzen7535hs,mpi,30000000,1,1,blockcyclic,1024,-,0,3,12.932655,0.000000,12.849567,12.849567,12.849567,0.022845,0.000001,0.060243,1857859,13.397344
ryzen7535hs,hybrid,30000000,1,1,blockcyclic,1024,dynamic,64,3,12.932749,0.000003,12.846152,12.846152,12.846152,0.023355,0.000001,0.063239,1857859,13.400102
ryzen7535hs,serial,40000000,1,1,-,0,-,0,3,19.670879,,19.424519,,,,,,2433654,19.670879
ryzen7535hs,pthread,40000000,1,8,-,0,-,0,3,4.147951,,3.825643,,,,,,2433654,4.147951
ryzen7535hs,openmp,40000000,1,8,-,0,static,1,3,4.054309,,3.730064,,,,,,2433654,4.054309
ryzen7535hs,mpi,40000000,8,1,blockcyclic,1024,-,0,3,4.102408,0.000008,3.848159,3.427436,3.607141,0.466195,0.072657,0.136112,2433654,4.667979
ryzen7535hs,hybrid,40000000,4,2,blockcyclic,1024,dynamic,64,3,3.938478,0.000011,3.788298,3.621483,3.697679,0.030053,0.039606,0.080510,2433654,4.458755
ryzen7535hs,mpi,40000000,1,1,blockcyclic,1024,-,0,3,19.551240,0.000001,19.411426,19.411426,19.411426,0.048113,0.000001,0.091699,2433654,20.065579
ryzen7535hs,hybrid,40000000,1,1,blockcyclic,1024,dynamic,64,3,19.476795,0.000003,19.366115,19.366115,19.366115,0.028990,0.000001,0.081685,2433654,19.969875
ryzen7535hs,serial,50000000,1,1,-,0,-,0,3,26.952621,,26.650455,,,,,,3001134,26.952621
ryzen7535hs,pthread,50000000,1,8,-,0,-,0,3,5.751349,,5.352421,,,,,,3001134,5.751349
ryzen7535hs,openmp,50000000,1,8,-,0,static,1,3,5.610605,,5.217179,,,,,,3001134,5.610605
ryzen7535hs,mpi,50000000,8,1,blockcyclic,1024,-,0,3,5.247549,0.000550,4.977612,4.743357,4.857676,0.283906,0.064543,0.155193,3001134,5.832311
ryzen7535hs,hybrid,50000000,4,2,blockcyclic,1024,dynamic,64,3,5.210733,0.000009,5.009563,4.896617,4.960015,0.151048,0.057352,0.105707,3001134,5.712864
ryzen7535hs,mpi,50000000,1,1,blockcyclic,1024,-,0,3,26.981959,0.000000,26.824217,26.824217,26.824217,0.056174,0.000001,0.101568,3001134,27.455721
ryzen7535hs,hybrid,50000000,1,1,blockcyclic,1024,dynamic,64,3,26.682932,0.000004,26.545748,26.545748,26.545748,0.037754,0.000001,0.099426,3001134,27.156049
ryzen7535hs,pthread,20000000,1,12,-,0,-,0,3,1.804916,,1.641030,,,,,,1270607,1.804916
ryzen7535hs,openmp,20000000,1,12,-,0,static,1,3,1.670933,,1.501141,,,,,,1270607,1.670933
ryzen7535hs,mpi,20000000,12,1,blockcyclic,1024,-,0,3,1.756248,0.000007,1.616908,1.131331,1.298715,0.242706,0.032463,0.057136,1270607,2.425733
ryzen7535hs,pthread,20000000,1,16,-,0,-,0,3,1.597047,,1.437941,,,,,,1270607,1.597047
ryzen7535hs,openmp,20000000,1,16,-,0,static,1,3,1.619194,,1.448376,,,,,,1270607,1.619194
ryzen7535hs,mpi,20000000,16,1,blockcyclic,1024,-,0,3,1.863470,0.000027,1.750000,0.991868,1.385782,0.279315,0.033692,0.054450,1270607,2.548456
